"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2015-4-15","2,441.74","2,548.99","2,548.99","2,441.74","1.43B","-4.58%"
"2015-4-14","2,558.85","2,584.59","2,593.70","2,539.94","1.47B","-0.73%"
"2015-4-13","2,577.78","2,558.19","2,596.92","2,545.26","1.54B","0.98%"
"2015-4-10","2,552.83","2,475.55","2,567.68","2,457.82","1.38B","2.26%"
"2015-4-9","2,496.49","2,481.69","2,501.30","2,346.89","1.64B","0.33%"
"2015-4-8","2,488.16","2,566.94","2,568.09","2,442.82","1.69B","-2.68%"
"2015-4-7","2,556.70","2,530.07","2,557.87","2,522.26","1.50B","1.85%"
"2015-4-3","2,510.16","2,469.85","2,515.57","2,460.94","1.49B","1.41%"
"2015-4-2","2,475.32","2,434.76","2,475.32","2,420.19","1.56B","2.93%"
"2015-4-1","2,404.91","2,347.00","2,407.49","2,345.75","1.29B","2.99%"
"2015-3-31","2,335.17","2,294.32","2,358.21","2,288.31","1.29B","1.95%"
"2015-3-30","2,290.48","2,319.31","2,332.60","2,266.85","1.22B","-1.43%"
"2015-3-27","2,323.82","2,274.68","2,326.42","2,267.87","1.21B","1.40%"
"2015-3-26","2,291.79","2,362.45","2,370.30","2,270.79","1.69B","-3.91%"
"2015-3-25","2,385.01","2,364.94","2,405.56","2,344.11","1.71B","1.15%"
"2015-3-24","2,357.97","2,310.51","2,363.05","2,253.20","1.98B","2.80%"
"2015-3-23","2,293.65","2,225.85","2,293.92","2,221.71","1.61B","3.61%"
"2015-3-20","2,213.77","2,187.47","2,232.08","2,187.01","1.50B","1.37%"
"2015-3-19","2,183.88","2,184.76","2,192.55","2,160.99","1.32B","0.04%"
"2015-3-18","2,182.92","2,138.37","2,186.02","2,124.98","1.46B","2.13%"
"2015-3-17","2,137.46","2,149.37","2,164.49","2,117.78","1.55B","-0.24%"
"2015-3-16","2,142.67","2,088.20","2,144.78","2,088.20","1.56B","3.56%"
"2015-3-13","2,069.07","2,020.66","2,070.95","2,011.17","1.15B","2.52%"
"2015-3-12","2,018.13","2,034.62","2,054.39","1,984.91","1.26B","-0.87%"
"2015-3-11","2,035.83","2,050.76","2,054.77","2,022.32","1.21B","-0.46%"
"2015-3-10","2,045.32","2,001.18","2,048.30","2,001.18","1.15B","2.55%"
"2015-3-9","1,994.39","1,941.42","1,996.89","1,932.82","992.40M","2.20%"
"2015-3-6","1,951.40","2,016.81","2,018.18","1,949.29","1.17B","-3.15%"
"2015-3-5","2,014.79","2,015.70","2,032.22","1,997.46","1.37B","0.25%"
"2015-3-4","2,009.83","1,960.54","2,011.08","1,960.54","1.36B","2.45%"
"2015-3-3","1,961.74","1,987.33","2,004.03","1,961.01","1.61B","-1.27%"
"2015-3-2","1,986.99","1,944.11","1,987.80","1,940.32","1.57B","3.06%"
"2015-2-27","1,928.04","1,880.63","1,928.04","1,880.63","1.16B","2.53%"
"2015-2-26","1,880.39","1,875.33","1,891.78","1,847.73","1.02B","0.19%"
"2015-2-25","1,876.74","1,899.39","1,909.65","1,872.10","1.11B","-0.93%"
"2015-2-17","1,894.31","1,908.18","1,909.91","1,873.17","933.30M","-0.12%"
"2015-2-16","1,896.63","1,836.71","1,897.66","1,836.71","1.21B","3.90%"
"2015-2-13","1,825.49","1,798.54","1,828.23","1,796.41","968.70M","2.05%"
"2015-2-12","1,788.81","1,777.22","1,799.45","1,776.35","829.60M","0.90%"
"2015-2-11","1,772.85","1,748.23","1,783.24","1,748.23","744.30M","1.44%"
"2015-2-10","1,747.67","1,707.26","1,747.86","1,700.88","618.90M","2.27%"
"2015-2-9","1,708.85","1,727.22","1,753.50","1,702.56","749.30M","-1.28%"
"2015-2-6","1,730.97","1,772.35","1,783.62","1,725.64","961.40M","-2.44%"
"2015-2-5","1,774.31","1,757.23","1,809.72","1,741.96","1.28B","0.94%"
"2015-2-4","1,757.74","1,753.77","1,770.20","1,743.02","985.40M","0.39%"
"2015-2-3","1,750.91","1,703.93","1,762.73","1,703.93","1.03B","3.19%"
"2015-2-2","1,696.83","1,667.12","1,708.71","1,660.05","705.20M","0.97%"
"2015-1-30","1,680.58","1,712.85","1,721.14","1,679.69","754.20M","-1.80%"
"2015-1-29","1,711.37","1,717.40","1,733.63","1,709.36","704.40M","-1.16%"
"2015-1-28","1,731.41","1,741.07","1,759.00","1,727.92","900.50M","-0.70%"
"2015-1-27","1,743.67","1,742.46","1,754.21","1,715.53","948.60M","0.22%"
"2015-1-26","1,739.79","1,698.98","1,740.37","1,698.98","886.00M","2.50%"
"2015-1-23","1,697.29","1,742.09","1,742.09","1,693.52","1.01B","-2.68%"
"2015-1-22","1,744.04","1,723.24","1,744.08","1,716.39","1.17B","1.25%"
"2015-1-21","1,722.58","1,704.10","1,729.84","1,701.87","1.37B","1.28%"
"2015-1-20","1,700.85","1,635.57","1,700.94","1,635.57","1.17B","4.34%"
"2015-1-19","1,630.07","1,608.25","1,691.14","1,599.66","1.14B","-0.58%"
"2015-1-16","1,639.56","1,586.71","1,641.53","1,586.64","800.10M","3.35%"
"2015-1-15","1,586.34","1,584.68","1,606.56","1,578.22","641.40M","-0.11%"
"2015-1-14","1,588.01","1,598.72","1,605.15","1,579.55","679.70M","-0.82%"
"2015-1-13","1,601.17","1,587.69","1,611.12","1,578.40","848.30M","0.95%"
"2015-1-12","1,586.12","1,552.05","1,587.18","1,550.62","778.80M","2.12%"
"2015-1-9","1,553.24","1,535.33","1,583.75","1,534.61","920.00M","0.74%"
"2015-1-8","1,541.89","1,516.83","1,565.77","1,516.83","847.20M","1.21%"
"2015-1-7","1,523.39","1,542.40","1,547.25","1,517.37","851.10M","-1.07%"
"2015-1-6","1,539.83","1,458.57","1,542.15","1,454.14","1.10B","5.12%"
"2015-1-5","1,464.77","1,470.58","1,470.58","1,429.08","804.90M","-0.47%"
"2014-12-31","1,471.76","1,455.68","1,479.86","1,451.29","627.90M","0.80%"
"2014-12-30","1,460.11","1,491.10","1,493.44","1,450.05","763.30M","-2.62%"
"2014-12-29","1,499.40","1,531.12","1,531.12","1,491.21","841.60M","-2.39%"
"2014-12-26","1,536.08","1,531.20","1,539.16","1,524.01","602.40M","0.43%"
"2014-12-25","1,529.47","1,521.99","1,531.64","1,514.23","597.30M","0.64%"
"2014-12-24","1,519.80","1,502.67","1,524.27","1,501.23","590.90M","1.55%"
"2014-12-23","1,496.53","1,501.53","1,543.35","1,489.12","737.50M","-1.41%"
"2014-12-22","1,517.93","1,583.95","1,583.95","1,510.05","914.00M","-4.94%"
"2014-12-19","1,596.81","1,627.80","1,627.80","1,568.98","845.20M","-2.28%"
"2014-12-18","1,634.05","1,641.58","1,663.67","1,633.26","789.00M","-0.62%"
"2014-12-17","1,644.21","1,639.15","1,652.97","1,623.70","889.80M","-0.33%"
"2014-12-16","1,649.58","1,665.30","1,674.98","1,636.18","902.50M","-0.48%"
"2014-12-15","1,657.50","1,623.60","1,664.26","1,619.70","1.00B","2.09%"
"2014-12-12","1,623.57","1,588.24","1,626.34","1,586.75","1.03B","2.26%"
"2014-12-11","1,587.66","1,572.61","1,593.38","1,563.32","1.08B","0.95%"
"2014-12-10","1,572.68","1,499.33","1,576.89","1,499.33","1.16B","4.52%"
"2014-12-9","1,504.62","1,557.02","1,577.75","1,504.23","1.34B","-3.99%"
"2014-12-8","1,567.16","1,575.30","1,600.87","1,554.79","1.19B","-0.93%"
"2014-12-5","1,581.91","1,626.12","1,626.12","1,544.46","1.25B","-2.46%"
"2014-12-4","1,621.85","1,604.89","1,631.31","1,604.89","1.18B","1.08%"
"2014-12-3","1,604.45","1,568.47","1,604.88","1,540.42","1.34B","2.49%"
"2014-12-2","1,565.42","1,554.46","1,567.54","1,552.13","812.60M","0.84%"
"2014-12-1","1,552.31","1,569.65","1,569.65","1,544.18","888.80M","-1.18%"
"2014-11-28","1,570.85","1,562.83","1,582.48","1,558.31","955.70M","0.48%"
"2014-11-27","1,563.41","1,557.77","1,566.83","1,548.29","792.40M","0.59%"
"2014-11-26","1,554.22","1,544.69","1,561.30","1,544.10","797.70M","0.80%"
"2014-11-25","1,541.92","1,510.62","1,541.92","1,510.25","804.80M","2.26%"
"2014-11-24","1,507.81","1,513.43","1,515.84","1,497.85","676.00M","0.20%"
"2014-11-21","1,504.83","1,493.16","1,508.22","1,493.16","537.80M","0.69%"
"2014-11-20","1,494.59","1,504.58","1,504.58","1,491.65","589.70M","-0.73%"
"2014-11-19","1,505.55","1,488.46","1,509.73","1,488.46","596.20M","1.60%"
"2014-11-18","1,481.86","1,471.08","1,483.14","1,470.51","517.40M","0.69%"
"2014-11-17","1,471.68","1,444.06","1,474.36","1,437.99","520.70M","2.11%"
"2014-11-14","1,441.21","1,438.97","1,449.10","1,435.50","442.50M","-0.11%"
"2014-11-13","1,442.86","1,473.74","1,473.74","1,434.27","661.10M","-2.23%"
"2014-11-12","1,475.75","1,457.24","1,476.03","1,455.09","465.80M","0.97%"
"2014-11-11","1,461.51","1,513.53","1,514.37","1,452.03","782.20M","-3.52%"
"2014-11-10","1,514.82","1,525.20","1,526.38","1,506.80","610.60M","-0.51%"
"2014-11-7","1,522.62","1,535.49","1,543.72","1,517.29","768.80M","-0.65%"
"2014-11-6","1,532.52","1,513.72","1,532.87","1,510.78","579.30M","1.32%"
"2014-11-5","1,512.49","1,514.77","1,517.02","1,505.98","550.90M","-0.26%"
"2014-11-4","1,516.40","1,531.82","1,538.17","1,514.46","634.20M","-0.88%"
"2014-11-3","1,529.89","1,513.25","1,529.90","1,513.20","596.80M","1.10%"
"2014-10-31","1,513.27","1,527.61","1,529.55","1,502.24","705.60M","-0.82%"
"2014-10-30","1,525.77","1,532.91","1,539.21","1,522.64","637.20M","-0.28%"
"2014-10-29","1,530.08","1,525.98","1,535.80","1,524.08","739.50M","0.53%"
"2014-10-28","1,522.05","1,495.69","1,522.05","1,495.69","639.70M","2.01%"
"2014-10-27","1,492.01","1,473.66","1,492.01","1,465.96","532.50M","0.98%"
"2014-10-24","1,477.59","1,478.34","1,493.53","1,473.06","416.20M","-0.02%"
"2014-10-23","1,477.84","1,500.55","1,501.72","1,474.04","549.90M","-1.78%"
"2014-10-22","1,504.55","1,518.80","1,524.80","1,503.82","552.60M","-0.85%"
"2014-10-21","1,517.48","1,535.07","1,537.67","1,515.93","589.70M","-0.97%"
"2014-10-20","1,532.38","1,513.42","1,532.38","1,513.42","494.90M","1.41%"
"2014-10-17","1,511.05","1,527.46","1,529.55","1,488.47","658.00M","-1.02%"
"2014-10-16","1,526.56","1,539.86","1,551.84","1,526.54","700.00M","-1.23%"
"2014-10-15","1,545.62","1,539.35","1,545.75","1,527.19","651.10M","0.42%"
"2014-10-14","1,539.12","1,546.67","1,560.06","1,532.44","719.00M","-0.59%"
"2014-10-13","1,548.33","1,548.18","1,548.88","1,527.70","750.10M","-0.38%"
"2014-10-10","1,554.22","1,559.93","1,563.87","1,546.22","803.80M","-0.45%"
"2014-10-9","1,561.17","1,562.10","1,569.06","1,541.67","874.50M","0.23%"
"2014-10-8","1,557.57","1,543.59","1,557.57","1,537.01","745.70M","1.08%"
"2014-9-30","1,540.87","1,527.26","1,540.95","1,527.26","668.60M","0.96%"
"2014-9-29","1,526.17","1,515.38","1,526.36","1,515.38","732.10M","0.98%"
"2014-9-26","1,511.36","1,506.31","1,512.80","1,502.50","659.00M","0.19%"
"2014-9-25","1,508.42","1,520.10","1,523.25","1,505.65","839.60M","-0.59%"
"2014-9-24","1,517.42","1,501.04","1,517.42","1,497.89","728.50M","1.09%"
"2014-9-23","1,500.99","1,485.51","1,502.04","1,483.04","586.70M","1.19%"
"2014-9-22","1,483.35","1,496.96","1,496.96","1,480.18","654.80M","-1.05%"
"2014-9-19","1,499.12","1,492.10","1,501.38","1,486.28","573.90M","0.56%"
"2014-9-18","1,490.79","1,477.31","1,492.61","1,474.65","577.60M","0.79%"
"2014-9-17","1,479.12","1,473.52","1,481.06","1,456.50","637.50M","0.41%"
"2014-9-16","1,473.13","1,527.07","1,529.40","1,471.61","1.03B","-3.47%"
"2014-9-15","1,526.13","1,522.57","1,528.57","1,517.30","875.50M","0.13%"
"2014-9-12","1,524.12","1,512.40","1,524.33","1,506.88","780.50M","0.73%"
"2014-9-11","1,513.01","1,506.00","1,532.31","1,502.39","993.40M","0.54%"
"2014-9-10","1,504.91","1,491.41","1,506.47","1,484.71","724.20M","0.73%"
"2014-9-9","1,494.02","1,492.44","1,497.42","1,479.06","760.80M","0.28%"
"2014-9-5","1,489.84","1,497.99","1,498.26","1,482.04","775.90M","-0.38%"
"2014-9-4","1,495.51","1,478.33","1,495.81","1,472.89","903.30M","1.21%"
"2014-9-3","1,477.67","1,468.09","1,479.83","1,461.23","903.70M","0.86%"
"2014-9-2","1,465.03","1,457.51","1,465.04","1,452.71","789.40M","0.84%"
"2014-9-1","1,452.84","1,428.37","1,453.12","1,427.93","600.90M","1.99%"
"2014-8-29","1,424.47","1,400.84","1,424.47","1,400.83","429.10M","1.47%"
"2014-8-28","1,403.80","1,423.34","1,424.29","1,398.56","533.90M","-1.18%"
"2014-8-27","1,420.54","1,411.76","1,427.32","1,411.76","529.60M","0.67%"
"2014-8-26","1,411.15","1,440.70","1,443.60","1,406.34","677.70M","-2.26%"
"2014-8-25","1,443.81","1,461.21","1,461.49","1,439.86","798.40M","-1.23%"
"2014-8-22","1,461.72","1,450.10","1,465.66","1,446.04","860.60M","0.96%"
"2014-8-21","1,447.88","1,428.63","1,447.91","1,421.24","790.90M","1.43%"
"2014-8-20","1,427.40","1,438.29","1,438.29","1,421.92","690.00M","-0.63%"
"2014-8-19","1,436.40","1,436.42","1,446.79","1,427.06","943.30M","0.54%"
"2014-8-18","1,428.74","1,394.64","1,429.00","1,394.64","879.00M","2.61%"
"2014-8-15","1,392.45","1,382.87","1,392.49","1,377.93","624.50M","0.88%"
"2014-8-14","1,380.30","1,384.72","1,394.52","1,378.95","604.70M","-0.29%"
"2014-8-13","1,384.31","1,396.26","1,397.10","1,370.08","649.60M","-0.87%"
"2014-8-12","1,396.44","1,398.15","1,402.75","1,393.11","621.20M","-0.10%"
"2014-8-11","1,397.78","1,379.47","1,397.97","1,379.47","664.50M","1.48%"
"2014-8-8","1,377.44","1,368.06","1,381.44","1,368.06","563.50M","1.13%"
"2014-8-7","1,362.03","1,365.18","1,381.46","1,361.33","631.20M","-0.27%"
"2014-8-6","1,365.74","1,357.53","1,368.53","1,353.95","629.70M","0.37%"
"2014-8-5","1,360.69","1,330.32","1,363.12","1,321.20","818.80M","2.32%"
"2014-8-4","1,329.82","1,325.01","1,331.80","1,324.26","445.10M","0.29%"
"2014-8-1","1,325.94","1,339.98","1,343.58","1,324.19","582.80M","-1.38%"
"2014-7-31","1,344.54","1,342.73","1,346.22","1,334.26","511.10M","0.13%"
"2014-7-30","1,342.74","1,330.19","1,345.35","1,329.07","564.80M","0.82%"
"2014-7-29","1,331.76","1,315.75","1,337.53","1,310.84","607.90M","1.31%"
"2014-7-28","1,314.53","1,289.10","1,316.04","1,286.66","563.90M","2.24%"
"2014-7-25","1,285.77","1,271.43","1,288.67","1,270.37","425.40M","1.09%"
"2014-7-24","1,271.88","1,291.48","1,291.48","1,255.69","583.70M","-1.64%"
"2014-7-23","1,293.09","1,330.14","1,332.36","1,287.64","576.40M","-2.73%"
"2014-7-22","1,329.35","1,306.32","1,330.29","1,305.03","522.20M","1.71%"
"2014-7-21","1,306.96","1,304.72","1,313.56","1,287.23","475.10M","0.08%"
"2014-7-18","1,305.92","1,309.96","1,321.93","1,300.76","425.80M","-0.52%"
"2014-7-17","1,312.81","1,315.09","1,323.24","1,304.58","465.60M","-0.44%"
"2014-7-16","1,318.62","1,338.92","1,344.36","1,310.86","636.60M","-1.69%"
"2014-7-15","1,341.27","1,364.08","1,366.16","1,332.87","688.00M","-1.89%"
"2014-7-14","1,367.07","1,358.17","1,367.82","1,342.56","685.00M","0.57%"
"2014-7-11","1,359.34","1,361.57","1,372.12","1,351.77","597.50M","-0.33%"
"2014-7-10","1,363.88","1,384.45","1,387.89","1,362.35","664.80M","-1.50%"
"2014-7-9","1,384.58","1,410.39","1,418.68","1,384.26","807.00M","-1.85%"
"2014-7-8","1,410.72","1,392.35","1,410.72","1,379.49","701.60M","1.21%"
"2014-7-7","1,393.89","1,411.99","1,411.99","1,381.94","708.40M","-1.26%"
"2014-7-4","1,411.64","1,421.68","1,423.89","1,406.21","731.70M","-0.77%"
"2014-7-3","1,422.60","1,419.81","1,428.67","1,412.15","850.00M","0.19%"
"2014-7-2","1,419.94","1,413.17","1,425.30","1,402.22","686.80M","0.58%"
"2014-7-1","1,411.74","1,405.44","1,415.33","1,398.15","671.70M","0.50%"
"2014-6-30","1,404.71","1,388.47","1,404.71","1,374.30","695.00M","1.14%"
"2014-6-27","1,388.82","1,388.38","1,397.96","1,382.07","633.30M","0.18%"
"2014-6-26","1,386.27","1,360.20","1,391.30","1,360.20","621.50M","2.03%"
"2014-6-25","1,358.71","1,368.66","1,368.66","1,347.82","469.10M","-0.78%"
"2014-6-24","1,369.44","1,360.08","1,372.15","1,359.13","498.40M","0.60%"
"2014-6-23","1,361.28","1,335.18","1,366.59","1,335.18","518.10M","2.05%"
"2014-6-20","1,333.98","1,319.11","1,335.65","1,313.14","430.70M","1.01%"
"2014-6-19","1,320.65","1,363.45","1,370.31","1,310.49","616.90M","-3.18%"
"2014-6-18","1,363.99","1,377.58","1,384.87","1,363.75","536.90M","-0.98%"
"2014-6-17","1,377.43","1,396.38","1,396.38","1,377.40","615.60M","-1.30%"
"2014-6-16","1,395.61","1,384.16","1,397.63","1,384.16","708.70M","0.93%"
"2014-6-13","1,382.73","1,361.09","1,386.35","1,359.65","678.60M","1.39%"
"2014-6-12","1,363.74","1,364.41","1,375.97","1,358.08","625.30M","-0.27%"
"2014-6-11","1,367.39","1,350.38","1,371.25","1,348.40","638.60M","1.00%"
"2014-6-10","1,353.87","1,327.11","1,356.97","1,316.84","625.80M","2.05%"
"2014-6-9","1,326.67","1,348.77","1,349.91","1,326.63","507.60M","-1.76%"
"2014-6-6","1,350.45","1,354.90","1,362.98","1,340.83","639.20M","-0.37%"
"2014-6-5","1,355.48","1,320.14","1,356.53","1,317.53","699.70M","2.55%"
"2014-6-4","1,321.72","1,318.33","1,321.72","1,303.36","519.10M","0.16%"
"2014-6-3","1,319.62","1,317.99","1,332.78","1,317.99","473.10M","0.11%"
"2014-5-30","1,318.13","1,312.30","1,323.59","1,300.09","454.20M","0.30%"
"2014-5-29","1,314.21","1,338.30","1,341.57","1,312.42","499.70M","-1.85%"
"2014-5-28","1,338.97","1,306.29","1,339.03","1,306.29","617.90M","2.50%"
"2014-5-27","1,306.28","1,319.66","1,319.66","1,303.15","455.10M","-1.10%"
"2014-5-26","1,320.76","1,301.87","1,323.84","1,301.87","602.50M","1.91%"
"2014-5-23","1,296.00","1,269.18","1,296.84","1,262.10","464.30M","2.09%"
"2014-5-22","1,269.51","1,259.87","1,287.87","1,259.87","437.00M","0.93%"
"2014-5-21","1,257.80","1,241.02","1,257.80","1,231.87","286.00M","1.06%"
"2014-5-20","1,244.65","1,239.65","1,261.94","1,239.65","344.30M","1.33%"
"2014-5-19","1,228.37","1,224.65","1,233.84","1,213.99","267.90M","0.15%"
"2014-5-16","1,226.47","1,250.38","1,252.39","1,210.81","347.50M","-2.19%"
"2014-5-15","1,253.88","1,276.64","1,283.43","1,253.62","335.60M","-1.94%"
"2014-5-14","1,278.66","1,273.21","1,282.35","1,269.24","260.30M","0.19%"
"2014-5-13","1,276.24","1,274.57","1,293.82","1,273.33","315.30M","-0.16%"
"2014-5-12","1,278.28","1,263.91","1,281.10","1,250.94","319.70M","1.57%"
"2014-5-9","1,258.58","1,279.68","1,282.82","1,249.56","301.00M","-1.66%"
"2014-5-8","1,279.84","1,284.44","1,300.83","1,279.29","267.80M","-0.79%"
"2014-5-7","1,290.03","1,313.38","1,313.38","1,289.56","302.90M","-2.04%"
"2014-5-6","1,316.86","1,301.59","1,327.80","1,301.59","342.60M","1.13%"
"2014-5-5","1,302.15","1,281.16","1,302.67","1,279.31","265.10M","1.48%"
"2014-4-30","1,283.21","1,266.34","1,287.77","1,266.34","273.00M","1.32%"
"2014-4-29","1,266.54","1,253.24","1,274.21","1,248.32","270.30M","0.74%"
"2014-4-28","1,257.26","1,283.64","1,283.87","1,256.12","328.80M","-2.68%"
"2014-4-25","1,291.90","1,316.37","1,318.07","1,290.36","285.00M","-2.09%"
"2014-4-24","1,319.51","1,325.86","1,326.96","1,303.23","318.10M","-0.52%"
"2014-4-23","1,326.44","1,332.93","1,338.67","1,318.23","295.90M","-0.73%"
"2014-4-22","1,336.19","1,361.58","1,367.63","1,317.10","366.70M","-2.03%"
"2014-4-21","1,363.85","1,367.93","1,384.68","1,363.01","352.40M","-0.99%"
